Name,wals_code,iso_code,glottocode,latitude,longitude,genus,family,1A,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
Irarutu,irr,irh,irar1238,-3,133.5,South Halmahera - West New Guinea,Austronesian,1 Small,3 Large (7-14),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,,,1 None,2 Moderately complex,1 No tones,7 Ultimate,8 Fixed stress (no weight-sensitivity),1 No weight,5 No rhythmic stress,1 All present,1 None,,,,,,,6 Strong prefixing,,,,,,,,,,,1 Definite word distinct from demonstrative,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,1 Possessive prefixes,,,,,,,,,,,,1 Tense-aspect prefixes,,,,,,,,,,,,2 SVO,1 SV,2 VO,,2 Prepositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,,6 No question particle,2 Not initial interrogative phrase,,4 VO and Prepositions,,4 VO and NAdj,,,,,,,,,,,,,,,2 Negative particle,,,,6 Interrogative intonation only,,,,,,,,,,,,,,,,,,,,,,,,,,,1 VNeg,,,,,7 No SVNegO,,,,4 SVONeg,,,,8 No SNegVO,,,,,,1 NoDoubleNeg,"6 End, not immed postverbal",,,,4 SVONeg,,4 None,,,2 VNeg,,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,
Iwam,iwm,iwm,iwam1256,-4.333333333,142,Upper Sepik,Sepik,1 Small,2 Average (5-6),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,,,1 None,,,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Tense-aspect prefixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,,,,,2 Noun-Numeral,,,2 Final,2 Not initial interrogative phrase,,,,,,,,,,,,,,,,,,,2 Negative particle,,,,1 Question particle,,,,,,,,,,,,,,,,5/5/2015,2 4.5-5.5,2 Green/blue,1 Red vs. yellow,,,,,,,,1 VNeg,,,,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,,,,,,,,,,
Japreria,jpr,jru,japr1238,10.5,-73,Cariban,Cariban,1 Small,2 Average (5-6),1 Low,2 In plosives alone,1 Other,1 None,1 No glottalized consonants,"3 Laterals, but no /l/, no obstruent laterals",,,1 None,2 Moderately complex,1 No tones,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jomang,jom,tlo,talo1250,10.58333333,30.5,Talodi Proper,Niger-Congo,1 Small,3 Large (7-14),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,,,1 None,2 Moderately complex,2 Simple tone system,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaingang,kng,kgp,kain1272,-26,-52,Ge-Kaingang,Macro-Ge,1 Small,3 Large (7-14),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,,1 Contrast present,1 None,2 Moderately complex,1 No tones,,,,,4 No nasals,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Interrogative-based,,,,,,2 Differentiation,,,,,4 No possessive affixes,,,,,,2 'And' identical to 'with',,,,,,,,,,,,,,2 Indirect only,2 Verbal affix or clitic,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,,,,2 Adjective-Degree word,,,2 Final subordinator word,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,4 Identical to reflexive,,,,,,,,,,,3 Topic,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,1 VNeg,,,,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,,,,,,,,,,
Kiribati,krb,gil,gilb1244,1.333333333,173,Oceanic,Austronesian,1 Small,2 Average (5-6),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,1 Initial velar nasal,2 Contrast absent,1 None,2 Moderately complex,1 No tones,,,,,3 No fricatives,1 None,,,,,,,4 Equal prefixing and suffixing,1 Productive full and partial reduplication,1 No case marking,1 No subject person/number marking,,,,6 Mixed morphological plural,,4 Person-number stem,3 Unique periphrastic associative plural,,,3 No inclusive/exclusive,1 No person marking,,,1 Unrelated,6 No gender distinctions,,,,4 Pronouns and nouns,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,,,3 Marked by prefix,3 Obligatory,,2 Possessive suffixes,,,,,,,2 Differentiation,,,,,1 Tense-aspect prefixes,1 Second singular and second plural,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,3 Other,,1 No grammatical evidentials,1 No grammatical evidentials,,,4 VOS,2 VS,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,1 Numeral-Noun,1 Noun-Relative clause,2 Adjective-Degree word,,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,1 Neutral,,2 Accusative,4 Subject pronouns in different position,5 Both the A and P arguments,2 No zero realization,2 A precedes P,2 Double-object construction,,1 Present,,,2 Purposive but no sequential,2 Morphological but no compound,"4 Negative word, unclear if verb or particle",,,,,,,,,,,,1 Subject is left implicit,,1 Balanced,1 Balanced,,,,1 Decimal,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,,,,4 No clause-final neg,12 NegVOS,,,"1 Separate word, no double negation	Word&NoDoubleNeg",,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,6 None,,,,,,4 NegVOS,4 None,,,,,,,,,,,,
Kiwai,kiw,kiw,nort2930,-8,143.5,Kiwaian,Kiwaian,1 Small,2 Average (5-6),2 Moderately low,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,1 No laterals,,,1 None,1 Simple,2 Simple tone system,,,,,1 All present,1 None,1 Exclusively concatenative,5 No case,,,,,3 Weakly suffixing,,,,,,,2 Plural suffix,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,1 Absent,,,,,,,,,,,,,,2 Tense-aspect suffixes,4 Second person number-neutral,4 Special imperative + special negative,4 Neither type of system,2 Inflectional optative absent,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,,,,2 Not initial interrogative phrase,,1 OV and Postpositions,,1 OV and AdjN,,,,,,,,,,,,,,,6 Double negation,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,2 [V-Neg],,,,4 No NegSOV,,10 SNegO[V-Neg]/SONeg[V-Neg],6 Suffix&OnlyWithAnotherNeg,,18 ObligDoubleNeg,,,,,5 Word&OnlyWithAnotherNeg,2 Neg[V-Neg],,,,,,,,,,,1 NegV,,,14 ObligDoubleNeg,,,3 OnlyWithAnotherNeg,16 ObligDoubleNeg,,,,4 None,,,1 No m in second person singular,2 m in first person singular,,,,2 TAM+agreement,,,,
Klao,kla,klu,klao1243,4.75,-8.75,Kru,Niger-Congo,1 Small,3 Large (7-14),1 Low,2 In plosives alone,4 Missing /g/,1 None,1 No glottalized consonants,1 No laterals,,,1 None,1 Simple,3 Complex tone system,,,,,4 No nasals,3 Labial-velars,,,,,,,,,,,,,,2 Plural suffix,,,,,"4 No indefinite, but definite article",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 SVO,1 SV,2 VO,,,1 Genitive-Noun,3 No dominant order,,,,,,,,,,5 Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,4 No NegSOV,,,11 NoSOVNeg,,6 SNegOV,,,,,8 No SONegV,,,,,,"2 Preverbal, not beginning or immed",,,,,,1 NegV,,,1 NegV,,,1 NoDoubleNeg,7 SVO but SNegOV,,"2 SVO, but SNegOV",,4 None,,,,,,,,,,,,
Koasati,koa,cku,koas1236,34.83333333,-85.16666667,Muskogean,Muskogean,1 Small,1 Small (2-4),4 Moderately high,2 In plosives alone,1 Other,1 None,1 No glottalized consonants,4 /l/ and lateral obstruent,3 No velar nasal,1 Contrast present,1 None,2 Moderately complex,3 Complex tone system,1 No fixed stress,3 Right-edge: Ultimate or penultimate,2 Long vowel,,1 All present,1 None,1 Exclusively concatenative,1 Monoexponential case,7 12-13 categories per word,3 Double marking,1 Head marking,5 Inconsistent or other,4 Equal prefixing and suffixing,1 Productive full and partial reduplication,4 No syncretism,3 Not syncretic,1 None,1 No gender,1 No gender,8 Plural clitic,"2 Only human nouns, optional",3 Person-number affixes,,1 Definite word distinct from demonstrative,,3 No inclusive/exclusive,3 No inclusive/exclusive,5 Five (or more)-way contrast,1 Identical,1 Unrelated,6 No gender distinctions,1 No politeness distinction,1 Interrogative-based,2 Differentiated,3 Pronouns only,6 6-7 cases,2 Symmetrical,6 Postpositional clitics,2 Differentiation,"6 First, two-th, three-th",,,,1 Possessive prefixes,1 Exists,2 Two classes,,,,,2 Differentiation,2 No grammatical marking,"2 Present, 2-3 remoteness distinctions",1 Inflectional future exists,4 No perfect,,1 Second singular and second plural,4 Special imperative + special negative,1 Maximal system,2 Inflectional optative absent,1 Affixes on verbs,2 Affixes on verbs,2 Overlap for either possibility or necessity,3 Direct and indirect,2 Verbal affix or clitic,4 None,"4 Singular-dual-plural triples, no suppletion",1 SOV,1 SV,1 OV,5 OVX,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,7 Mixed,,,,,1 OV and Postpositions,5 Other,2 OV and NAdj,2 Nominative - accusative (standard),,4 Active,2 Subject affixes on verb,5 Both the A and P arguments,5 Zero in all 3rd person forms,3 P precedes A,1 Indirect-object construction,2 Distinct from reflexive,1 Present,3 No antipassive,8 No applicative construction,,4 Both,1 Negative affix,3 Both,3 A/Cat,1 Predicate negation also present,,3 Topic,,,,,2 Non-reduction,,,,,,,2 Different,2 Different,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,2 [V-Neg],3 RelN or internally-headed,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,2 Internally-headed or RelN,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,1 No m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
Koiari,koi,kbk,gras1249,-9.5,147.3333333,Koiarian,Trans-New Guinea,1 Small,2 Average (5-6),2 Moderately low,2 In plosives alone,3 Missing /p/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,1 Simple,2 Simple tone system,,,,,1 All present,1 None,1 Exclusively concatenative,5 No case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Differentiation,1 None,2 Marked by reduplication,1 Absent,"2 Formally similar, without interrogative",,1 Exists,2 Two classes,,,,,,,,,,,1 Second singular and second plural,4 Special imperative + special negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Negative particle,3 Both,3 A/Cat,,,,,,,3 Conjoined,,,,,,,,,,,,,,,,,2 Words derived from Min Nan Chinese te,,,,,4 None,,,,,,,,,,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,,,,,4 None,,,,,,,,2 TAM+agreement,,,1 None reported,
Kuku-Yalanji,kya,gvn,kuku1273,-16,145,Pama-Nyungan,Australian,1 Small,1 Small (2-4),3 Average,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,3 No fricatives,1 None,,,,,,,2 Strongly suffixing,1 Productive full and partial reduplication,,,,,,5 Plural complete reduplication,"4 All nouns, always optional",,,,,,,,,,,,2 Generic-noun-based,,,,,1 Case suffixes,,,,,,4 No possessive affixes,,,,,,,,2 No grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,4 No perfect,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,5 OVX,2 Prepositions,3 No dominant order,2 Noun-Adjective,6 Mixed,1 Numeral-Noun,5 Adjoined,,1 Initial,,1 Initial subordinator word,2 OV and Prepositions,5 Other,2 OV and NAdj,,,,,,,,1 Indirect-object construction,,,,,,,,,,,1 Question particle,,,,,,,,1 Subject is left implicit,,,,,,,,1/3/2015,1/3/2004,7 None,5 None,,,,,,,,4 None,,,,,,,11 NoSOVNeg,,21 Other,,,,,,,,,,,,,,,,,1 NegV,,1 Adjoined relative clause dominant,1 NegV,,,,14 Other NegV,,,,4 None,,2 Inclusive and exclusive differentiated,,,,,,,,,,
Ma'ya,mya,slz,maya1282,-1.25,130.9166667,South Halmahera - West New Guinea,Austronesian,1 Small,2 Average (5-6),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,3 Complex tone system,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malakmalak,mlk,mpb,mull1237,-13.41666667,130.4166667,Northern Daly,Australian,1 Small,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,4 Mid only,3 Complex,1 No tones,1 No fixed stress,1 Left-edge: First or second,5 Prominence,1 Trochaic,3 No fricatives,1 None,,,,5 Other,2 Dependent marking,5 Inconsistent or other,,1 Productive full and partial reduplication,,,,,,,,,,,,,,,,,3 3rd person singular only,,1 Interrogative-based,,1 No adpositions,6 6-7 cases,3 Additive-quantitatively asymmetrical,1 Case suffixes,,,,1 Absent,,,2 Absent,2 Two classes,,,,,,,,,,5 No tense-aspect inflection,,,,,,,,,,,,,1 SV,1 OV,,,3 No dominant order,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,1 Degree word-Adjective,,3 Mixed,,,,2 OV and NAdj,,,2 Accusative,,5 Both the A and P arguments,2 No zero realization,2 A precedes P,,,2 Absent,,,,,2 Negative particle,,,,,,3 Mixed,1 Different,2 Possible,,,,,,,,,,,,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,4 None,,,,,,,,,21 Other,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,18 SV&OV&NegV,,,,4 None,,,1 No m in second person singular,1 No m in first person singular,,,2 Non-zero marking,,,,1 None reported,
Maori,mao,mri,maor1246,-40,176,Oceanic,Austronesian,1 Small,2 Average (5-6),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,1 Initial velar nasal,2 Contrast absent,1 None,1 Simple,1 No tones,1 No fixed stress,5 Unbounded: Stress can be anywhere,2 Long vowel,,1 All present,1 None,7 Isolating/concatenative,1 Monoexponential case,,2 Dependent marking,2 Dependent marking,2 Dependent-marking,1 Little affixation,1 Productive full and partial reduplication,1 No case marking,1 No subject person/number marking,1 None,1 No gender,1 No gender,7 Plural word,"6 All nouns, always obligatory",5 Person-number stem + pronominal plural affix,3 Unique periphrastic associative plural,1 Definite word distinct from demonstrative,1 Indefinite word distinct from 'one',5 Inclusive/exclusive,1 No person marking,3 Three-way contrast,1 Identical,3 Related to remote demonstratives,6 No gender distinctions,1 No politeness distinction,4 Mixed,2 Differentiated,2 No person marking,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,2 Differentiation,"4 One-th, two-th, three-th",3 Marked by prefix,,1 Formally different,4 No possessive affixes,2 Absent,1 No possessive classification,4 Adjectives and relative clauses collapsed,,6 Mixed,2 'And' identical to 'with',2 Differentiation,2 No grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,3 Other perfect,5 No tense-aspect inflection,5 No second-person imperatives,4 Special imperative + special negative,1 Maximal system,2 Inflectional optative absent,2 Verbal constructions,3 Other,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,3 VSO,2 VS,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,6 Mixed,2 Noun-Numeral,1 Noun-Relative clause,2 Adjective-Degree word,6 No question particle,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,2 Nominative - accusative (standard),2 Nominative - accusative (standard),1 Neutral,5 Optional pronouns in subject position,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,,1 Present,3 No antipassive,8 No applicative construction,2 Purposive but no sequential,2 Morphological but no compound,"4 Negative word, unclear if verb or particle",2 Asymmetric,1 A/Fin,1 Predicate negation also present,6 Interrogative intonation only,2 Genitive,3 Mixed,1 Different,2 Possible,3 Conjoined,4 Gap,4 Gap,1 Subject is left implicit,3 Deranked,2 Balanced/deranked,1 Balanced,,1 Identical,2 Different,1 Decimal,,,,,,,2 Words derived from Min Nan Chinese te,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,,1 NegSVO,,,,8 No SNegVO,,,,,,4 No SVONeg,"1 Beginning, not immed preverbal",,,,8 VSO but NegSVO,,1 NegV,,,1 NegV,,,,,1 NoDoubleNeg,"1 VSO, but NegSVO",,4 None,,,,,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
Maranao,mrn,mrw,mara1404,7.833333333,124.25,Greater Central Philippine,Austronesian,1 Small,1 Small (2-4),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,,1 No tones,,,,,3 No fricatives,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maranungku,mku,zmr,mara1386,-13.66666667,130,Western Daly,Australian,1 Small,2 Average (5-6),2 Moderately low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,2 Contrast absent,1 None,3 Complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,3 No fricatives,1 None,,,,,,,1 Little affixation,2 Full reduplication only,1 No case marking,3 Not syncretic,,,,9 No plural,1 No nominal plural,5 Person-number stem + pronominal plural affix,,,,5 Inclusive/exclusive,5 Inclusive/exclusive,,,,3 3rd person singular only,,,,2 No person marking,9 Exclusively borderline case-marking,3 Additive-quantitatively asymmetrical,9 No case affixes or adpositional clitics,,,,,,2 Possessive suffixes,,,,,,,,,,,,5 No tense-aspect inflection,5 No second-person imperatives,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,3 Other,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,1 SOV,1 SV,1 OV,6 No dominant order,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,2 Adjective-Degree word,6 No question particle,1 Initial interrogative phrase,,1 OV and Postpositions,,2 OV and NAdj,1 Neutral,,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,4 Zero in all 3sg forms,2 A precedes P,2 Double-object construction,2 Distinct from reflexive,2 Absent,,,,,2 Negative particle,1 Symmetric,7 Non-assignable,,6 Interrogative intonation only,,2 Nonverbal encoding,1 Different,2 Possible,,2 Non-reduction,,4 Desiderative verbal affix,1 Balanced,,1 Balanced,,2 Different,1 Identical,,,,,,,,3 Others,,,,,1 VNeg,,,,2 OptDoubleNeg,,,5 Word&OnlyWithAnotherNeg,,19 OptDoubleNeg,,,,,8 No SONegV,,,,,,"1 Beginning, not immed preverbal",,,,,,1 NegV,1 NegV(Neg),,15 OptDoubleNeg,,1 NegSOV(Neg),4 No SNegOV,17 OptDoubleNeg,,,,4 None,,,,,,,,,,1 Hunter-gatherers,,5 None (= no suppletive imperatives reported in the reference material)
